Ticker,Close,RS_rating,RS_rating_old,RS_rating_new,RS_score,TT_pass,RS_pass,Minervini_pass,Minervini_score,early_stage_score,R3M,R6M,R9M,R12M,RS_raw,Bench_R12,C1_Price>MA150&200,C2_MA150>MA200,C3_MA200_up_22d,C4_MA50>MA150&200,C5_+25%_from_low,C6_within_25%_high,Days_passed
GLW,147.16,88.5,88.5,77.9,30.29539931953272,False,True,False,57.89,8.287252724428969,-22.908481324322906,-8.271520289222723,85.20010067958724,120.3653788559449,101.15203037274725,19.213348483197645,0,1,1,1,1,0,0
CFG,69.83,63.6,57.2,63.6,20.682858693528942,True,False,False,57.7,7.53231848965703,10.70069752694991,10.735807167776713,33.51816443594646,37.758926810021705,18.545578326824064,19.213348483197645,1,1,1,1,1,1,113
VIAV,37.71,96.3,96.3,92.7,68.51099170780682,False,True,False,57.67,-2.8173064485471992,-28.922815945716707,22.236628849270666,136.27819548872176,241.8857660924751,222.67241760927746,19.213348483197645,0,1,1,1,1,0,0
AEM,224.11,78.7,75.5,78.7,30.70617120191028,False,True,False,57.63,3.836775966818219,28.12875192956379,-6.83433797547287,40.06875000000001,64.03894012589666,44.82559164269902,19.213348483197645,1,1,1,0,1,1,0
ADI,373.66,64.7,64.7,59.4,18.09896075885873,True,False,False,57.59,5.695170863309842,-10.367491844175781,3.5643015521064303,60.83849862258954,46.82698730794923,27.613638824751586,19.213348483197645,1,1,1,1,1,1,19
TPC,87.33,71.2,66.0,71.2,25.70037824398175,True,True,True,57.47,-3.3616746511846656,17.268698804887883,1.4285714285714235,43.30489005579259,49.23103212576896,30.017683642571313,19.213348483197645,1,1,1,1,1,1,13
IUSV,115.0,40.1,36.2,40.1,9.569113864971065,False,False,False,57.4,54.54500128384048,4.157232134770394,7.156168468132695,15.29977942650893,17.075157160672916,-2.1381913225247295,19.213348483197645,1,1,1,1,0,1,100
AMKR,48.7,85.5,85.5,56.8,16.826159364552318,False,True,False,57.3,10.325972294715262,-32.53913284388419,-4.397330192383187,51.95007800312015,101.656314699793,82.44296621659535,19.213348483197645,0,1,1,1,1,0,0
ONC,376.37,58.3,42.2,58.3,17.589289175093914,False,False,False,57.24,29.73536327170844,25.45248491716943,6.8534764216563016,8.239388013344072,21.94861160613033,2.735263122932685,19.213348483197645,1,0,1,1,1,1,0
JPM,356.69,61.5,41.0,61.5,19.32158144228773,True,False,False,57.18,8.60725076426817,19.182705159048385,17.603033300362682,19.68659821488492,20.952865378094288,1.7395168948966422,19.213348483197645,1,1,1,1,1,1,50
EMBJ,74.63,67.6,51.9,67.6,22.90653749907282,True,False,False,57.13,0.306331602190108,28.517306698811762,4.042938798271289,22.364322020003268,31.090813279466012,11.877464796268367,19.213348483197645,1,1,1,1,1,1,6
DE,630.66,62.2,50.0,62.2,19.61698458429955,True,False,False,57.1,7.387096112351237,19.129564215417737,1.130514263722504,29.435185945324683,29.26009428161509,10.046745798417444,19.213348483197645,1,1,1,1,1,1,4
AGX,450.46,85.0,85.0,50.1,13.695885028843684,False,True,False,57.08,10.272825951527304,-33.117548366022774,1.8356920016276979,34.33334327379001,98.54548660084626,79.33213811764861,19.213348483197645,0,1,1,1,1,0,0
REGN,833.56,70.9,64.0,70.9,25.552552132854746,False,True,False,57.05,28.964155981010236,32.78745977634052,6.283470189218132,10.27384574679191,45.63052517558263,26.41717669238499,19.213348483197645,1,0,1,0,1,1,0
ALL,257.62,68.1,47.8,68.1,23.491962621735418,True,False,False,57.01,-0.7581631131406382,23.351687814220746,23.068838675775094,20.20343411720793,27.484164687252566,8.27081620405492,19.213348483197645,1,1,1,1,1,1,59
PAAS,54.21,76.7,76.7,63.2,20.389062540424483,False,True,False,56.98,4.323147733924333,1.6691672918229594,-15.692068429237938,47.55035383777899,66.74869270993543,47.53534422673778,19.213348483197645,1,1,1,0,1,1,0
USB,62.41,62.4,50.1,62.4,19.957448071269987,True,False,False,56.97,6.709491015548036,14.11592612909125,11.347011596788592,30.619506069485137,29.58887043189369,10.375521948696043,19.213348483197645,1,1,1,1,1,1,57
DBC,30.43,63.1,56.8,63.1,20.304548008717177,True,False,False,56.86,5.404884229745056,3.1875211936249537,22.94949494949494,35.06435863293387,37.13384407390716,17.920495590709518,19.213348483197645,1,1,1,1,1,1,37
IEX,230.27,63.5,58.3,63.5,20.56937584986003,True,False,False,56.75,4.498991889304573,8.746162927981116,11.683965467067603,34.9370055669499,38.73358235932041,19.52023387612276,19.213348483197645,1,1,1,1,1,1,114
TFIN,73.5,60.1,40.5,60.1,18.591267563405648,True,False,False,56.74,8.996475180200942,4.745617785378364,25.61955221329688,37.254901960784316,20.59064807219031,1.3772995889926642,19.213348483197645,1,1,1,1,1,1,84
DAL,83.62,65.1,58.1,65.1,21.23293034401869,True,False,False,56.7,2.2146991272188945,2.2249388753056376,20.524646872297513,42.76933583745945,38.42079125972522,19.20744277652757,19.213348483197645,1,1,1,1,1,1,67
OUST,36.23,77.6,40.8,77.6,29.87968866812957,False,True,False,56.68,2.122384313787942,-18.087271082975352,82.97979797979795,81.78625188158553,20.806935645215074,1.5935871620174291,19.213348483197645,1,1,1,1,1,0,0
WCC,338.95,67.7,67.7,56.7,16.72601018846157,True,False,False,56.65,-1.434918545359516,-8.036465257617277,13.986413774549366,34.72316069796095,50.993406985032074,31.78005850183443,19.213348483197645,1,1,1,1,1,1,19
RTX,210.28,63.8,54.4,63.8,20.78844254306526,True,False,False,56.63,3.6857563134979383,19.07809049210034,7.296662924788255,23.927392739273934,34.56197606706341,15.34862758386577,19.213348483197645,1,1,1,1,1,1,14
KGS,58.93,78.3,78.3,70.6,25.297418023426854,False,True,False,56.53,0.6851564855782204,-16.39948928926088,11.715639810426538,75.96297402209613,71.60745486313336,52.394106379935714,19.213348483197645,0,1,1,1,1,1,0
FMX,123.71,59.4,59.4,56.2,16.458846191392535,True,False,False,56.49,9.110561226954465,0.8478030488301869,9.740086933380642,30.45449752188125,40.4040404040404,21.190691920842752,19.213348483197645,1,1,1,1,1,1,5
BWA,65.1,66.9,66.9,60.9,18.992854195770036,True,False,False,56.48,-0.9433493408971143,-8.089792460821688,9.503784693019334,51.536312849162,50.1037583583122,30.890409875114557,19.213348483197645,1,1,1,1,1,1,77
IWM,299.23,52.9,49.6,52.9,14.99700924797709,True,False,False,56.45,17.643659856462637,3.051279402142093,13.096227983974607,27.00764006791172,28.778619383714933,9.565270900517287,19.213348483197645,1,1,1,1,1,1,100
HCC,105.29,79.1,79.1,78.5,30.51913188139571,False,True,False,56.44,-0.6500567513373495,8.57997318758379,19.988603988604005,40.2557612894632,75.19134775374377,55.97799927054612,19.213348483197645,1,1,1,0,1,1,0
TTMI,112.3,91.8,91.8,81.0,33.336065770802605,False,True,False,56.42,-0.9927598811742668,-41.10242827922589,3.160022046665434,91.01888076203434,154.70628260376503,135.49293412056738,19.213348483197645,0,1,1,1,1,0,0
W,104.53,80.8,62.2,80.8,33.19753407879087,False,True,False,56.42,-2.994630615427815,42.878622197922375,37.993399339934,-0.48552932216299194,42.722555980338626,23.509207497140984,19.213348483197645,1,0,1,1,1,1,0
AIQ,63.08,60.0,60.0,59.6,18.40008664278764,True,False,False,56.41,8.049361163607202,-3.1029185867895492,24.787339268051433,32.52100840336134,40.89792271610453,21.684574232906883,19.213348483197645,1,1,1,1,1,1,76
HXL,93.63,67.1,67.1,59.7,18.493292409931655,True,False,False,56.4,-1.4714730169491366,6.156462585033995,0.9596722018546444,29.073614557485516,50.12025012025012,30.906901637052474,19.213348483197645,1,1,1,1,1,1,97
AG,21.24,90.5,90.5,85.5,43.51495237660125,False,True,False,56.38,0.5882365122726418,7.981698017285188,-27.779666780006806,91.0071942446043,138.38383838383837,119.17048990064072,19.213348483197645,1,1,1,0,1,0,0
PDFS,44.28,88.8,88.8,85.1,42.816389339074476,False,True,False,56.32,2.655287657714641,-6.974789915966384,27.71848860686472,77.68860353130016,122.62443438914028,103.41108590594263,19.213348483197645,0,1,1,1,1,0,0
RUSHA,77.11,65.0,52.7,65.0,21.22197630374609,True,False,False,56.31,1.0183649563683814,6.9190238491403155,8.330991851643699,51.403887688984874,32.53695427982124,13.323605796623594,19.213348483197645,1,1,1,1,1,1,113
RIO,106.81,78.1,78.1,71.7,26.065629927034827,False,True,False,56.23,-0.01912935411207045,0.18759966232060332,5.983330025798761,52.60751535933706,71.36210492539709,52.14875644219945,19.213348483197645,1,1,1,0,1,1,0
ACLS,125.4,73.3,71.0,73.3,26.931153809808137,False,True,False,56.21,6.2967439476234555,-20.587676524602617,56.71082229442641,63.111342351716985,56.00895745210253,36.79560896890488,19.213348483197645,1,1,1,1,1,0,0
MA,599.37,51.5,19.4,51.5,14.353019935338523,False,False,False,55.97,34.57669311801049,21.075064641241113,17.66426510139578,10.912287194670611,1.0384180981440005,-18.174930385053646,19.213348483197645,1,0,1,1,1,1,0
GMAB,34.36,71.3,60.4,71.3,25.754662662177346,False,True,False,55.91,24.618597569498633,28.640958442530874,17.309662000682824,12.84072249589492,41.341011929247216,22.127663446049574,19.213348483197645,1,0,1,0,1,1,0
HTHT,49.47,58.6,58.6,47.4,12.459989627009598,False,False,False,55.83,24.63665829358384,10.080106809078782,-9.262655906089512,12.636612021857907,38.765778401122034,19.552429917924385,19.213348483197645,1,1,1,0,1,1,0
EFXT,19.72,85.6,85.6,63.3,20.48773763159005,False,True,False,55.8,5.203812730610751,-22.116903633491315,-0.7049345417925457,45.53505535055349,101.84237461617194,82.62902613297429,19.213348483197645,0,1,1,1,1,0,0
ICUI,182.24,78.8,63.8,78.8,30.76697677694944,False,True,False,55.76,-2.542491459336593,31.73341043805118,17.483238782877763,28.031473935647043,44.853350290120034,25.640001806922385,19.213348483197645,1,0,1,1,1,1,0
EOG,146.83,61.8,40.9,61.8,19.340225294209162,True,False,False,55.76,3.467137539933492,9.32985852568875,19.861224489795926,37.26278395811911,20.917400971753274,1.7040524885556296,19.213348483197645,1,1,1,1,1,1,73
POWL,190.19,88.6,88.6,79.5,31.119843038210654,False,True,False,55.72,0.9210768981119717,-35.73359464756369,3.9290753323227623,102.29406296334903,120.84326619050883,101.62991770731118,19.213348483197645,0,1,1,1,1,0,0
GM,85.81,64.9,64.9,53.5,15.473302875639439,True,False,False,55.61,-1.178021382028648,2.009034712315727,4.10044886570422,22.010521825678953,47.237474262182566,28.02412577898492,19.213348483197645,1,1,1,1,1,1,23
CFR,163.38,65.6,45.5,65.6,21.797889566861375,True,False,False,55.58,-2.1871980795884447,18.65785460091509,14.40375323856873,32.14170171465545,25.128283679252505,5.91493519605486,19.213348483197645,1,1,1,1,1,1,57
PNC,244.11,56.5,41.9,56.5,16.654949331167824,True,False,False,55.58,9.932149727817826,10.557065217391305,9.984230682586182,30.547088079576447,21.62929745889388,2.415948975696236,19.213348483197645,1,1,1,1,1,1,102
TEX,65.22,60.6,47.9,60.6,18.931578070854233,True,False,False,55.56,4.410149626654139,10.411376333164046,-4.355477342718872,50.65835065835065,27.53226437231129,8.318915889113644,19.213348483197645,1,1,1,1,1,1,18
CDP,37.55,64.7,51.4,64.7,21.12470271704756,True,False,False,55.55,-1.0927039767117412,16.1819306930693,17.933417085427127,24.626617988715573,30.69961712495648,11.486268641758834,19.213348483197645,1,1,1,1,1,1,158
PL,21.55,94.4,94.4,81.5,34.243285033070336,False,True,False,55.52,9.192119713962065,-57.309825673534064,-12.505075111652452,93.10035842293907,205.2407932011332,186.02744471793554,19.213348483197645,0,1,1,0,1,0,0
EBC,22.36,59.1,54.9,59.1,17.868049257110485,True,False,False,55.48,6.1487967324320625,12.024048096192374,7.396733909702213,22.78967600219659,35.105740181268864,15.892391698071219,19.213348483197645,1,1,1,1,1,1,57
MET,95.87,64.0,38.1,64.0,20.814329592211752,True,False,False,55.41,-0.6367392337524921,15.228365384615383,27.300491302615846,27.707473025176512,18.60695286403564,-0.6063956191620035,19.213348483197645,1,1,1,1,1,1,31
UBSI,47.41,55.3,44.6,55.3,16.11662648385404,True,False,False,55.37,10.820469166304267,9.416108931456257,10.10218300046446,27.343540155788347,24.305191400104874,5.09184291690723,19.213348483197645,1,1,1,1,1,1,170
VRT,255.75,85.8,85.8,69.1,24.415703602865577,False,True,False,55.35,3.4363867970924544,-20.023140909375194,-2.4562340287577755,60.01376462491397,104.56726923692207,85.35392075372444,19.213348483197645,0,1,1,1,1,0,0
HYMC,26.08,99.6,99.6,97.7,126.79072740073917,False,True,False,55.32,1.6012749388674379,-18.449030644152597,-46.35952283011107,171.66666666666669,545.5445544554455,526.3312059722479,19.213348483197645,0,1,1,0,1,0,0
SCZ,87.35,35.3,34.2,35.3,7.393778145593464,False,False,False,55.28,53.855696315323904,1.4753717472118844,1.9848219497956565,16.87182231736688,15.161502966381013,-4.051845516816632,19.213348483197645,1,1,1,1,0,1,19
KEX,137.64,59.7,59.7,49.2,13.25004242641213,True,False,False,55.22,4.477100946560449,-3.9698597641805833,5.77928066400244,27.846925506223297,40.56372549019607,21.35037700699842,19.213348483197645,1,1,1,1,1,1,9
NTR,72.84,49.7,45.1,49.7,13.404629926231237,False,False,False,55.2,34.40536609076137,5.979921431689217,0.4274093478560559,29.63160704751737,25.004290372404327,5.79094188920668,19.213348483197645,1,1,1,0,1,1,0
AZTA,33.21,72.7,27.7,72.7,26.702777744588573,False,True,False,55.1,3.4031838209114276,55.623242736644805,19.11764705882353,-4.81513327601032,7.964889466840042,-11.248459016357604,19.213348483197645,1,0,1,1,1,1,0
EMGF,71.98,53.7,53.7,48.2,12.767499133732109,True,False,False,55.09,12.038700155002978,-2.001361470388019,6.874536005939147,27.669386307201126,33.29629629629631,14.082947813098667,19.213348483197645,1,1,1,1,1,1,19
ABBV,265.79,64.2,49.1,64.2,20.89337694636589,True,False,False,55.05,-2.1115504901109485,23.39368616527391,17.129384805217708,12.489419332994768,28.060708263069145,8.8473597798715,19.213348483197645,1,1,1,1,1,1,5
HMY,22.95,78.1,64.2,78.1,30.386291398510558,False,True,False,55.01,12.55929311649267,30.694760820045563,6.545961002785505,38.00360793746243,45.992366412213734,26.779017929016092,19.213348483197645,1,0,1,0,1,1,0
PICK,66.94,75.1,75.1,69.0,24.16191842211798,False,True,False,55.01,-0.11187967431492363,2.307809873146871,3.911828624650715,49.0536628813182,63.22848085832724,44.015132375129596,19.213348483197645,1,1,1,0,1,1,0
APH,158.78,63.7,63.7,61.2,19.16340977019836,True,False,False,55.0,-1.5919801057392766,13.220193953223047,4.02253668763104,20.653495440729497,44.70062881618517,25.487280332987527,19.213348483197645,1,1,1,1,1,1,20
HASI,39.64,59.0,59.0,46.0,11.857134056906911,True,False,False,54.99,4.6449102044580535,-4.9400479616307,7.396369547548098,22.044334975369463,39.72506168487839,20.51171320168075,19.213348483197645,1,1,1,1,1,1,158
FFBC,32.66,54.7,43.5,54.7,15.973926490963994,True,False,False,54.99,10.361022888432123,5.970149253731338,11.050663039782371,33.63338788870702,23.2452830188679,4.031934535670256,19.213348483197645,1,1,1,1,1,1,107
ADP,282.78,61.7,12.9,61.7,19.324172159777095,False,False,False,54.88,34.00533775995388,29.92419021364574,31.985997666277697,11.717762326169389,-6.931279620853081,-26.144628104050728,19.213348483197645,1,0,0,1,1,1,0
URI,1053.14,54.9,31.5,54.9,16.025212500309724,True,False,False,54.84,9.596476552880386,6.567230632235099,23.25211244528709,31.64250000000002,12.096988791791308,-7.116359691406338,19.213348483197645,1,1,1,1,1,1,31
CLH,308.48,60.5,46.4,60.5,18.886691141495575,True,False,False,54.69,1.6327482107597162,9.096053189984454,7.845056635435599,42.13048286030225,26.265809831771115,7.052461348573469,19.213348483197645,1,1,1,1,1,1,150
MTB,240.41,55.1,41.8,55.1,16.10609787860344,True,False,False,54.69,8.845919641805168,11.766620176662013,8.03972676613338,27.470837751855793,21.486684521703992,2.273336038506346,19.213348483197645,1,1,1,1,1,1,69
SANM,191.11,76.4,76.4,46.7,12.022165864971342,False,True,False,54.67,-2.956649049036116,-27.007104117332513,18.466402181998532,30.113017429193924,65.54561794832927,46.332269465131624,19.213348483197645,1,1,1,1,1,0,0
NVS,159.98,48.7,48.7,46.9,12.242627751430543,True,False,False,54.64,17.184528866682225,5.862890418210687,-4.1174707821396535,25.661770481501843,27.943058221369157,8.72970973817151,19.213348483197645,1,1,1,1,1,1,6
TTC,99.56,55.6,40.6,55.6,16.18836898433234,True,False,False,54.62,7.93349650560568,8.678091911363396,0.5554994445005512,42.24889269895699,20.781268955477362,1.5679204722797158,19.213348483197645,1,1,1,1,1,1,7
BOKF,138.62,51.0,45.8,51.0,14.310990075834075,True,False,False,54.51,13.713368646525879,6.462885449867506,6.3607764904473285,26.54737995252876,25.72102303645927,6.507674553261622,19.213348483197645,1,1,1,1,1,1,187
DWAS,113.6281,49.0,49.0,44.7,11.453521686896835,True,False,False,54.44,16.11869337655883,-2.605431832947902,9.854700879490386,24.57869156747239,28.045079653417204,8.831731170219559,19.213348483197645,1,1,1,1,1,1,102
SHOO,45.5,74.6,74.6,66.9,22.627185769950515,False,True,False,54.37,-1.579756594754393,4.645814167433304,27.024008933556676,14.494212380473058,62.32607920085622,43.11273071765858,19.213348483197645,1,0,1,1,1,1,0
MTSI,266.27,87.3,87.3,67.8,23.283864092430356,False,True,False,54.36,-1.8533636785076355,-33.542155443518205,5.091368354580239,68.23782144436721,110.17444155024072,90.96109306704308,19.213348483197645,0,1,1,1,1,0,0
NVST,27.47,61.9,50.6,61.9,19.34082875156842,True,False,False,54.33,-1.425401723238598,17.84641784641785,-7.164582629266647,38.10960281548517,30.06628787878787,10.852939395590223,19.213348483197645,1,1,1,1,1,1,14
MEOH,57.08,74.0,74.0,73.5,26.959276239136948,False,True,False,54.31,-0.9762644874978303,-3.4995773457311974,17.88517141676993,62.667426617269854,61.24293785310735,42.0295893699097,19.213348483197645,1,1,1,0,1,1,0
PH,1016.31,60.4,55.1,60.4,18.843587082283285,True,False,False,54.31,0.5076647514765537,18.63356212354672,0.4457402648744724,21.051252426837543,35.453818472610955,16.24046998941331,19.213348483197645,1,1,1,1,1,1,15
HST,23.0,55.9,55.9,55.4,16.146053996664477,True,False,False,54.3,6.457878918345491,-2.044293015332199,16.692034500253673,32.032146957520084,36.09467455621302,16.88132607301538,19.213348483197645,1,1,1,1,1,1,97
SEI,52.89,82.4,82.4,42.4,10.406862478944607,False,True,False,54.17,4.024883803220656,-26.01762484263532,-4.2194856935892755,23.48820919915948,84.80083857442347,65.58749009122582,19.213348483197645,0,1,1,1,1,0,0
WSM,234.74,60.3,37.9,60.3,18.754306774155964,True,False,False,54.17,0.18313978894837535,15.533024904025993,12.197686645636185,31.928286404765927,18.57951101232571,-0.6338374708719341,19.213348483197645,1,1,1,1,1,1,44
PWR,603.78,72.8,72.8,51.7,14.370871233781127,False,True,False,54.13,0.03500421089776329,-17.698536026825884,7.2871688256303635,40.364988957340465,59.59927043958657,40.38592195638893,19.213348483197645,0,1,1,1,1,1,0
FBNC,63.96,50.3,37.8,50.3,13.875883380764394,True,False,False,54.1,13.253005825028124,8.868085106382972,6.228201295465863,26.90476190476192,18.51028349082824,-0.7030649923694066,19.213348483197645,1,1,1,1,1,1,108
AIT,335.64,61.3,47.3,61.3,19.22546000378386,True,False,False,54.06,-1.5224270850545698,7.353270430193515,19.546944009118118,34.83850233006589,27.035312819348256,7.821964336150611,19.213348483197645,1,1,1,1,1,1,98
SPMO,147.41,53.2,47.2,53.2,15.039426909872368,True,False,False,54.02,9.14892578838704,-1.4639037433155089,22.3421030790937,28.967629046369204,26.815209910529948,7.6018614273323015,19.213348483197645,1,1,1,1,1,1,83
NE,45.86,73.7,73.7,65.3,21.364364565670357,False,True,False,53.87,-2.040552079223144,-3.2285292255750164,0.30621172353455517,52.51080811439972,60.461861441567535,41.248512958369886,19.213348483197645,1,1,1,0,1,1,0
TXN,260.05,52.8,46.3,52.8,14.962322912974715,True,False,False,53.78,8.86418870876284,-18.081587651598674,21.57550257129499,63.14303638644918,26.25625091032675,7.042902427129105,19.213348483197645,1,1,1,1,1,1,81
ANDE,65.92,72.9,72.9,53.8,15.55429304047412,False,True,False,53.77,-1.309355350455797,-8.55874601192953,2.3761453641869767,32.82288938142253,59.68992248062015,40.476573997422506,19.213348483197645,0,1,1,1,1,1,0
CSTM,27.08,83.6,83.6,71.4,25.778089836171418,False,True,False,53.62,0.5930752251611332,-20.259128386336876,4.193920738745671,75.84415584415582,89.37062937062935,70.1572808874317,19.213348483197645,0,1,1,1,1,0,0
WERN,37.64,56.3,50.4,56.3,16.567853972018725,True,False,False,53.61,3.6452827511092782,-8.015640273704793,15.283307810107205,53.56997144022848,30.017271157167524,10.803922673969879,19.213348483197645,1,1,1,1,1,1,71
ELAN,25.09,60.1,60.1,45.8,11.81950953941335,True,False,False,53.59,-1.507082079845291,5.909666525960322,-6.5201192250372575,12.764044943820219,41.03428892636314,21.820940443165494,19.213348483197645,1,1,1,1,1,1,2
CCS,70.31,57.3,24.7,57.3,17.071936692509123,True,False,False,53.58,2.214625695089249,29.81905465288037,4.799523028767316,15.224516551950185,5.697534576067365,-13.51581390713028,19.213348483197645,1,1,1,1,1,1,20
NSC,351.24,53.7,46.9,53.7,15.527482758053873,True,False,False,53.56,6.921662999412604,7.848194546794396,12.631072631072616,22.686786125956182,26.62316593965177,7.409817456454126,19.213348483197645,1,1,1,1,1,1,97
GRAL,82.54,91.4,91.4,86.3,45.88719805074456,False,True,False,53.45,22.965186475877747,15.56986838420611,59.37439660166057,-11.769107429182245,150.69096431283225,131.4776158296346,19.213348483197645,1,0,0,0,1,0,0
TFII,134.18,61.2,61.2,60.0,18.541858429505204,True,False,False,53.45,-3.440269029347167,-11.479086950785067,17.774071798472747,56.11401977894124,41.77937447168216,22.56602598848452,19.213348483197645,1,1,1,1,1,1,94
CALY,15.47,72.3,72.3,70.5,25.174990555755226,False,True,False,53.33,-1.9797891034379136,-1.9023462270133074,12.182741116751284,58.99280575539569,58.50409836065575,39.29074987745811,19.213348483197645,0,1,1,1,1,1,0
PKG,246.54,52.6,35.1,52.6,14.815023611104122,True,False,False,53.33,7.621916399253088,13.096931051883098,6.764247358392517,24.950585373270485,16.16642322009141,-3.046925263106237,19.213348483197645,1,1,1,1,1,1,60
GILD,148.77,51.2,51.2,50.9,14.296886600925102,False,False,False,53.27,25.973450508596816,11.279826464208242,1.1215334420880962,17.474731522425778,30.328515111695143,11.115166628497498,19.213348483197645,1,1,1,0,1,1,0
JCI,141.82,53.6,53.6,47.3,12.315380132996967,True,False,False,53.14,5.673025348556853,2.619392185238789,-1.847878745933984,24.89652135623073,33.28947368421051,14.076125201012868,19.213348483197645,1,1,1,1,1,1,146
CB,343.11,45.3,45.3,44.5,11.329059384243925,True,False,False,53.12,16.667295133532942,7.011196706484113,2.561726549889398,15.02564618324449,25.035530775117508,5.822182291919864,19.213348483197645,1,1,1,1,1,1,56
BLK,1176.64,39.2,22.6,39.2,9.374557802746866,False,False,False,53.11,41.42333599358004,9.931423659771689,7.575563641682992,15.957111321349737,3.477266731158224,-15.736081752039421,19.213348483197645,1,0,1,1,1,1,0
MPWR,1304.15,70.9,70.9,51.8,14.400176624251314,False,True,False,53.02,-1.1368756044509725,-19.505360548584406,5.860627460530066,49.49848111423167,55.652495643663634,36.43914716046599,19.213348483197645,0,1,1,1,1,1,0
CRVS,14.56,92.8,92.8,87.6,48.45272589623927,False,True,False,52.75,2.1110097605236096,12.60634184068059,-19.999999999999996,69.89498249708286,167.1559633027523,147.94261481955465,19.213348483197645,0,1,1,0,1,0,0
VVX,76.41,58.8,52.6,58.8,17.723647854689226,True,False,False,52.73,-2.641964365060901,-1.1897064528643475,12.566293459045387,46.21125143513203,32.220107284997404,13.006758801799755,19.213348483197645,1,1,1,1,1,1,78
UMBF,143.57,57.7,38.5,57.7,17.34213538149549,True,False,False,52.7,-1.2554919013474413,8.963266545233761,17.77686628383921,31.921345217311405,19.08593231585931,-0.1274161673383345,19.213348483197645,1,1,1,1,1,1,65
PCAR,129.22,58.5,49.2,58.5,17.594579881760847,True,False,False,52.6,-2.6615444491088063,15.107785497951177,3.7245143682774096,25.46849208661035,28.564321958014126,9.350973474816481,19.213348483197645,1,1,1,1,1,1,20
AAPL,309.9,56.3,56.3,47.9,12.593523844352198,True,False,False,52.52,0.005802635128658196,-0.3056136400193199,13.0073296138278,14.147850749567192,36.42366613840464,17.210317655206996,19.213348483197645,1,1,1,1,1,1,68
CELC,92.27,82.9,82.9,25.3,1.132377278582375,False,True,False,52.51,14.500631204805421,-31.12637157572591,-14.071521698640343,-5.364102564102568,87.3502538071066,68.13690532390895,19.213348483197645,0,1,1,0,1,0,0
ADM,79.16,52.7,43.7,52.7,14.935934758656023,True,False,False,52.45,4.553505485043142,-0.4902576995600261,17.361008154188283,35.01620330888622,23.28297772932566,4.069629246128015,19.213348483197645,1,1,1,1,1,1,138
QQQ,710.72,45.0,45.0,44.0,11.03570183114441,True,False,False,52.43,14.767723442989382,-2.567687984097611,15.249400012972703,20.44672665954885,24.61775845139571,5.404409968198065,19.213348483197645,1,1,1,1,1,1,78
HPQ,29.52,70.0,26.9,70.0,24.855954296276785,False,True,False,52.42,-1.931115741070244,15.810121616320139,62.108731466227326,23.205342237061764,7.345454545454544,-11.867893937743101,19.213348483197645,1,0,1,1,1,1,0
PBA,48.1,48.6,47.7,48.6,12.877795471337325,True,False,False,52.38,9.798140103645943,1.114147571999169,8.89744170251301,26.04821802935011,27.21502248082517,8.001673997627524,19.213348483197645,1,1,1,1,1,1,152
INDB,83.19,41.3,36.7,41.3,9.917626688381912,True,False,False,52.31,19.30315325773855,5.410542321338063,1.7863697540682733,19.08101918121958,17.899659863945573,-1.3136886192520736,19.213348483197645,1,1,1,1,1,1,102
LSCC,116.1,80.8,80.8,69.5,24.772021995240777,False,True,False,52.29,-0.08570202985190534,-21.506321411669262,14.870881567230644,72.61373773416591,79.38813349814586,60.17478501494822,19.213348483197645,0,1,1,1,1,0,0
GE,349.54,53.1,52.1,53.1,15.006647778591091,True,False,False,52.27,3.4220252123921404,10.191986381261643,1.9393974744087217,21.604508767047047,31.105359888976402,11.892011405778756,19.213348483197645,1,1,1,1,1,1,46
TTEK,36.79,57.6,19.6,57.6,17.238685763587696,False,False,False,52.24,30.655232711973294,31.769340974212025,10.100254376776906,11.316187594553707,1.2383048981838174,-17.97504358501383,19.213348483197645,1,0,1,0,1,1,0
NOV,19.94,68.6,68.6,55.5,16.187876850886724,False,False,False,52.23,-0.6960651197081532,-1.4335145823035078,-1.0912698412698374,33.377926421404695,51.51975683890577,32.30640835570813,19.213348483197645,1,1,1,0,1,1,0
MAR,357.77,53.5,53.5,37.8,8.50903343282047,True,False,False,52.22,2.737336133520677,-7.279842429896865,2.9731752244991805,20.93361276365604,33.198064035740856,13.984715552543214,19.213348483197645,1,1,1,1,1,1,8
AME,241.77,51.2,51.0,51.2,14.321723581432835,True,False,False,52.19,5.702137639408819,6.798303737079259,3.75504248562355,23.971900317916116,30.28506762946599,11.071719146268343,19.213348483197645,1,1,1,1,1,1,189
XLB,53.58,42.1,35.6,42.1,10.27116963807639,True,False,False,52.14,17.65046306267706,4.689331770222749,0.9800226159065062,24.099594672843082,16.89756736118686,-2.315781122010785,19.213348483197645,1,1,1,1,1,1,17
PPTA,27.02,66.4,66.4,46.4,11.9547216462555,False,False,False,52.11,35.15610504098714,3.208556149732611,-18.26981246218996,22.096701310438327,49.52960708356391,30.316258600366265,19.213348483197645,1,1,0,0,1,0,0
FLS,80.56,68.7,68.7,54.2,15.801778553363196,False,False,False,52.08,-1.324909721722094,10.401534877346851,-12.472837896566713,18.907749077490777,51.7709118311982,32.55756334800055,19.213348483197645,1,1,1,0,1,1,0
